creature_id,creature_name,prompt,negative_prompt
5a583e51-fb67-4d01-b5e1-abda73990d44,Silver Naturalistic Jelly Blob,"cute figurine style, aggressive jelly blob character, silver and gold color scheme, roaring stance with raised head, floating debris, gravity distortion effects, terminal background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5d33c20f-f6d5-4088-8d14-24e98a53930d,Aggressive Gold Mystic Sigil,"dark ornate details, elegant gothic style, aggressive mystic sigil character, gold and flame color scheme, roaring with mouth open, electrical sparks, energy bolts, ocean background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
5a26afe0-2e65-43b0-8ee5-b46fa7af48db,The Aggressive Galaxy Wyrm,"cute figurine style, aggressive galaxy wyrm character, gold and flame color scheme, roaring with mouth open, playground background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
a42f3788-a647-4bba-8526-5c6d30cc5b63,Gold Gothic Thunder Cub,"dark ornate details, elegant gothic style, proud thunder cub character, gold and flame color scheme, roaring with mouth open, magical sparkles, mystical runes, arcane glow, toybox background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
222c8870-773d-4910-891a-c38028e607c9,Kitsune of Gold Naturalistic,"cute figurine style, proud kitsune character, gold and flame color scheme, roaring stance with raised head, void background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e00d2241-8991-463f-9fc5-4fa410c2d45b,Data Worm of Gold Gothic,"dark ornate details, elegant gothic style, aggressive data worm character, gold and brown color scheme, roaring stance with raised head, magical sparkles, mystical runes, arcane glow, grove background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
6dafabd0-ef2b-4412-9d2b-9369811fe447,Silver Naturalistic Echo Orb,"cute figurine style, proud echo orb character, silver and gold color scheme, fierce roar pose, sound wave effects, musical notes, ruins background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
c6cc670b-91e3-4a26-be89-5d4d16216cda,Silverwing Meteor Wolf,"cute figurine style, aggressive meteor wolf character, silver and gold color scheme, fierce roar pose, void energy, dark particles, nebula background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
fc4b3f59-8828-482a-98b0-327afb166463,The Aggressive Seahorse,"cute figurine style, aggressive seahorse character, gold and flame color scheme, roaring with mouth open, glowing aura, light rays, radiant effect, rift background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
9a319e8c-88b2-4ffa-aaf8-b0a21e7ac19a,Goldwing Neural Network,"cute figurine style, proud neural network character, gold and flame color scheme, roaring stance with raised head, small leaves, flower details, natural elements, server room background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
bd52318b-07bd-4909-b731-b70f75b1da78,Wyrm of Gold Gothic,"dark ornate details, elegant gothic style, aggressive wyrm character, gold and brown color scheme, roaring stance with raised head, ethereal glow, spiritual wisps, ghostly aura, jungle background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
eb0757f4-c976-4f31-af66-dd02daf68413,Aggressive Gold Starcloud Dragon,"dark ornate details, elegant gothic style, aggressive starcloud dragon character, gold and brown color scheme, roaring stance with raised head, void energy, dark particles, core background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
1ccc7e9a-1821-41a7-b62e-931390e48dea,The Proud Logic Beast,"dark ornate details, elegant gothic style, proud logic beast character, gold and brown color scheme, fierce roar pose, horizon background, good lighting, soft shadows, detailed, good quality, clean render, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
73fd2c0e-2786-462e-9be0-d417710c3220,The Proud Geometric Spirit,"dark ornate details, elegant gothic style, proud geometric spirit character, gold and brown color scheme, roaring stance with raised head, digital patterns, matrix code, tech patterns, void background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
ea54dc50-ef6b-47bd-a0d7-75320f603c16,Cherry Blossom of Gold Gothic,"dark ornate details, elegant gothic style, proud cherry blossom character, gold and brown color scheme, roaring with mouth open, forest background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
637a9513-1f27-4af0-a25f-ca3d2013c7c1,Silver Naturalistic Prismatic Radiance,"cute figurine style, proud prismatic radiance character, silver and gold color scheme, roaring stance with raised head, glowing aura, light rays, radiant effect, reef background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
951cb449-d058-4b46-96bb-1f79c092e62f,Gold Gothic Shifting Spectra,"dark ornate details, elegant gothic style, proud shifting spectra character, gold and flame color scheme, fierce roar pose, volcano background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
c73509d5-6f07-48ec-98f5-1323c52c1742,Pale Echo of Silver Naturalistic,"cute figurine style, proud pale echo character, silver and gold color scheme, fierce roar pose, digital patterns, matrix code, tech patterns, server room background, even lighting, clear visibility, well-made, clear details, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
e911acb5-93e0-4433-a873-3c23d5f23cde,Gold Naturalistic Sound Beast,"cute figurine style, aggressive sound beast character, gold and flame color scheme, roaring stance with raised head, sound wave effects, musical notes, plateau background, simple lighting, clean look, clean, simple, cute, white background, centered composition, 3D render style","blurry, low quality, distorted, ugly, bad anatomy, text, watermark, realistic photo, scary, creepy, horror, human, person, nsfw, deformed, mutated, extra limbs, bad proportions"
